lat,lon,ratedPowerKW
51.307,6.27713,22
51.34666,6.33954,22
51.34666,6.33954,
51.34666,6.34016,22
51.34666,6.34016,3.7
51.34651,6.34013,22
51.33903,6.33488,22
51.2913,6.25663,22
51.33634,6.34231,22
51.33634,6.34231,11
51.34854,6.34101,22
51.33732,6.33906,11
51.4089,6.33796,22
51.38418,6.45063,22
51.3196,6.49674,22
51.32232,6.48083,22
51.36795,6.40822,22
51.37176,6.43942,22
51.36952,6.43609,11
51.36967,6.50001,22
51.36967,6.50001,50
51.32121,6.50575,22
51.36616,6.42153,22
51.3044,6.4296,22
51.30391,6.43282,22
51.36279,6.40841,22
51.36617,6.42227,22
51.36491,6.42331,22
51.37262,6.43399,22
51.3758,6.41565,22
51.31364,6.47668,22
51.36737,6.42636,22
51.36325,6.4111,22
51.32564,6.4874,22
51.19595,6.44857,22
51.19699,6.44211,22
51.2099,6.46779,50
51.2099,6.46779,50
51.2099,6.46779,43
51.20089,6.43426,22
51.18231,6.44628,22
51.20262,6.4411,22
51.19546,6.42385,22
51.19546,6.42385,25
51.19546,6.42385,25
51.19811,6.44003,22
51.19537,6.47355,22
51.25905,6.39334,22
51.25961,6.38543,22
51.18311,6.41157,43
51.18311,6.41157,50
51.18311,6.41157,50
51.2048,6.44708,22
51.19506,6.43783,11
51.19425,6.454,7.4
51.19425,6.454,50
51.19425,6.454,50
51.19881,6.47299,22
51.27807,6.4675,22
51.20859,6.43383,11
51.17392,6.38321,22
51.27814,6.46275,22
51.25,6.39,22
51.25583,6.39492,22
51.19733,6.41186,22
51.17573,6.39499,22
51.1732,6.39802,22
51.1732,6.39802,22
51.27644,6.45961,22
51.20088,6.44152,22
51.2803,6.4569,22
51.20953,6.46366,22
51.19229,6.40724,22
51.25572,6.40417,22
51.18759,6.41049,22
51.27833,6.46267,22
51.28569,6.36882,22
51.22241,6.48278,22
51.22395,6.46891,22
51.19889,6.43794,22
51.25896,6.39337,22
51.27644,6.45961,22
51.18368,6.44055,90
51.18368,6.44055,50
51.28804,6.36939,22
51.2048,6.44708,22
51.25286,6.39091,22
51.19426,6.44176,22
51.25007,6.47861,22
51.22813,6.50246,22
51.26151,6.40506,22
51.28641,6.37862,22
51.28605,6.37342,22
51.27833,6.46267,22
51.28541,6.45054,22
51.25524,6.39572,22
51.28252,6.47225,22
51.19433,6.45347,22
51.19433,6.45347,90
51.19433,6.45347,50
51.19259,6.4415,22
51.25584,6.48203,22
51.19809,6.4399,22
51.17635,6.38329,22
51.26088,6.39336,22
51.26065,6.39289,22
51.19541,6.42406,22
51.19541,6.42406,25
51.19541,6.42406,25
51.25802,6.3846,22
51.26715,6.52964,22
51.19525,6.55378,22
51.26348,6.55133,22
51.21895,6.6335,22
51.21895,6.6335,25
51.21895,6.6335,25
51.27057,6.53939,22
51.24158,6.53045,22
51.21384,6.63791,22
51.24602,6.54392,22
51.27284,6.51308,22
51.24199,6.53377,22
51.26568,6.52578,22
51.26254,6.54805,22
51.28838,6.5653,11
51.28838,6.5653,11
51.25966,6.53473,22
51.21376,6.63682,22
51.24235,6.53402,22
51.2672,6.54097,22
51.27691,6.51778,22
51.19691,6.54803,22
51.18912,6.51335,22
51.26072,6.54655,22
51.24741,6.51709,22
51.2268,6.6182,22
51.26379,6.55348,22
51.27691,6.51778,22
51.23675,6.51082,90
51.23675,6.51082,90
51.26254,6.54805,22
51.26039,6.62009,22
51.26859,6.61894,22
51.24191,6.53736,22
51.2419,6.53345,22
51.2634,6.55171,22
51.2445,6.53006,22
51.2658,6.55348,22
51.19525,6.55377,22
51.26772,6.51814,22
51.23765,6.51349,90
51.23765,6.51349,90
51.28622,6.60935,22
51.26859,6.63024,22
51.26983,6.62932,22
51.21895,6.6335,22
51.21895,6.6335,25
51.21895,6.6335,25
51.26254,6.54805,22
51.2686,6.61893,22
51.22643,6.60012,43
51.22643,6.60012,50
51.22643,6.60012,50
51.18939,6.51057,22
51.25165,6.60909,22
51.26609,6.55323,22
51.2268,6.6182,22
51.27279,6.51311,22
51.2686,6.61893,22
51.22643,6.60012,
51.22643,6.60012,50
51.22643,6.60012,50
51.2658,6.55348,22
51.32078,6.60071,22
51.32078,6.60071,50
51.32078,6.60071,50
51.32078,6.60071,43
51.3429,6.5685,22
51.32651,6.58811,22
51.32881,6.54652,50
51.32881,6.54652,50
51.32881,6.54652,43
51.35217,6.63882,90
51.35217,6.63882,50
51.33798,6.5853,22
51.32574,6.58476,22
51.34453,6.54961,22
51.40086,6.61847,22
51.32655,6.56864,22
51.34464,6.54318,22
51.33376,6.56292,22
51.31709,6.58269,22
51.33705,6.56182,22
51.33502,6.55156,22
51.33561,6.60053,22
51.32558,6.55822,22
51.33078,6.55928,22
51.33714,6.56248,
51.33464,6.56277,11
51.31571,6.5689,22
51.34041,6.57628,22
51.32788,6.53264,22
51.30381,6.58966,22
51.34603,6.61986,22
51.33512,6.59801,11
51.35734,6.64714,22
51.32911,6.53882,22
51.33316,6.56753,22
51.40644,6.69018,22
51.35686,6.7454,11
51.35686,6.7454,
51.39279,6.72361,11
51.31535,6.68047,22
51.33003,6.781,90
51.33003,6.781,22
51.31535,6.68047,22
51.30775,6.69014,22
51.40767,6.77864,11
51.40767,6.77864,
51.4068,6.75772,
51.30775,6.69014,22
51.37819,6.7736,22
51.30482,6.67803,22
51.30049,6.73857,22
51.39046,6.72798,22
51.29878,6.7228,22
51.30482,6.67803,22
51.31535,6.68047,22
51.3047,6.67814,22
51.19342,6.69301,22
51.20032,6.70049,22
51.18168,6.67856,22
51.20394,6.68169,22
51.19716,6.69166,22
51.19351,6.69335,22
51.20504,6.68908,22
51.17338,6.67641,22
51.19949,6.69372,22
51.19881,6.71049,22
51.19881,6.71049,50
51.19881,6.71049,50
51.19517,6.71253,43.6
51.19517,6.71253,50
51.18353,6.67873,90
51.18353,6.67873,50
51.19925,6.69373,22
51.17598,6.67859,22
51.18125,6.68051,22
51.1894,6.6708,22
51.18415,6.67713,22
51.19968,6.69311,22
51.17951,6.68251,22
51.20504,6.68908,22
51.19881,6.71049,50
51.19881,6.71049,43
51.19881,6.71049,50
51.19769,6.68833,22
51.18407,6.67796,22
51.18028,6.67721,22
51.18077,6.68131,22
51.2003,6.70089,22
51.19399,6.69365,22
51.18028,6.67721,22
51.19903,6.68978,22
51.24174,6.69081,22
51.25505,6.68854,22
51.23193,6.69724,22
51.25951,6.67853,22
51.24421,6.71493,11
51.285,6.65937,120
51.285,6.65937,120
51.24174,6.69081,22
51.24536,6.69643,22
51.28523,6.65975,90
51.28523,6.65975,50
51.23941,6.70834,22
51.23279,6.69813,22
51.23698,6.72388,22
51.23698,6.72388,
51.25231,6.69097,22
51.23348,6.69852,22
51.2475,6.70966,11
51.2813,6.6581,22
51.23185,6.71188,22
51.23677,6.69359,22
51.23677,6.69359,25
51.23677,6.69359,25
51.2449,6.71392,11
51.25505,6.68854,22
51.23655,6.6935,22
51.23655,6.6935,25
51.23655,6.6935,25
51.23778,6.72125,22
51.23778,6.72125,50
51.28621,6.66006,22
51.24416,6.7399,22
51.27866,6.78574,25
51.23834,6.79962,22
51.23834,6.79962,
51.25139,6.77469,11
51.25139,6.77469,
51.24945,6.77976,22
51.24945,6.77976,7.4
51.2504,6.76886,22
51.2504,6.76886,11
51.2504,6.76886,
51.23666,6.7836,22
51.2518,6.79461,22
51.25086,6.77438,22
51.25086,6.77438,11
51.25086,6.77438,
51.27674,6.76893,22
51.27674,6.76893,11
51.27674,6.76893,
51.25663,6.74885,22
51.23706,6.78331,22
51.27673,6.7903,22
51.27673,6.7903,
51.23133,6.75063,22
51.23133,6.75063,
51.25573,6.78492,22
51.25573,6.78492,11
51.24226,6.74066,22
51.24226,6.74066,11
51.23706,6.78331,22
51.26285,6.78021,22
51.26285,6.78021,25
51.26285,6.78021,25
51.23308,6.77813,22
51.26244,6.78436,22
51.235,6.73311,22
51.235,6.73311,
51.23843,6.73514,22
51.23843,6.73514,
51.24586,6.77788,22
51.24148,6.79491,22
51.28143,6.77519,22
51.24558,6.76965,22
51.24558,6.76965,
51.26499,6.73343,22
51.274,6.74419,22
51.274,6.74419,
51.25666,6.75094,22
51.25666,6.75094,
51.25666,6.75094,22
51.28048,6.77445,22
51.23855,6.79488,22
51.27663,6.79031,22
51.27663,6.79031,3.7
51.25278,6.77337,22
51.25278,6.77337,
51.2423,6.74048,22
51.2423,6.74048,11
51.2423,6.74048,
51.24148,6.79491,22
51.2787,6.78579,22
51.2787,6.78579,25
51.2787,6.78579,50
51.26261,6.78446,22
51.27625,6.76844,22
51.28457,6.79867,22
51.24481,6.78638,22
51.24279,6.73773,11
51.23508,6.73319,11
51.23508,6.73319,3.7
51.24093,6.79463,22
51.24093,6.79463,
51.27839,6.74321,22
51.27839,6.74321,50
51.25042,6.77317,22
51.27071,6.77503,11
51.27071,6.77503,
51.27492,6.74371,22
51.27492,6.74371,3.7
51.28458,6.79819,22
51.23667,6.77528,22
51.25158,6.76676,22
51.25158,6.76676,
51.23497,6.77727,22
51.24711,6.77119,11
51.24258,6.73967,7.4
51.26103,6.73454,22
51.26103,6.73454,
51.25514,6.78729,22
51.24728,6.7769,22
51.24216,6.79509,22
51.27646,6.79023,22
51.27646,6.79023,3.7
51.24093,6.79463,22
51.28291,6.73981,22
51.28291,6.73981,50
51.28063,6.76994,22
51.28063,6.76994,
51.23902,6.78042,22
51.23902,6.78042,
51.24248,6.73528,22
51.27449,6.74381,22
51.2175,6.7669,22
51.21438,6.76935,11
51.21392,6.77288,22
51.21392,6.77288,22
51.22516,6.77817,22
51.21703,6.79502,22
51.21703,6.79502,
51.22284,6.78868,22
51.20431,6.78657,22
51.20431,6.78657,
51.22297,6.77366,22
51.22297,6.77366,11
51.22297,6.77366,
51.2181,6.78269,22
51.2181,6.78269,
51.22031,6.78136,22
51.22031,6.78136,
51.21391,6.7771,11
51.21989,6.76807,22
51.21989,6.76807,
51.20998,6.78143,22
51.22032,6.78131,22
51.22032,6.78131,3.7
51.19508,6.7689,22
51.19508,6.7689,
51.21502,6.76806,22
51.19768,6.78476,22
51.19768,6.78476,
51.22792,6.78583,22
51.21938,6.75088,22
51.2228,6.77388,22
51.22257,6.77955,22
51.21391,6.7771,11
51.20696,6.75992,22
51.21543,6.76028,22
51.21543,6.76028,
51.22485,6.78416,22
51.22485,6.78416,
51.22137,6.77951,22
51.22511,6.78152,22
51.22511,6.78152,
51.21768,6.78272,3.7
51.21661,6.75242,22
51.21661,6.75242,
51.22028,6.78136,22
51.21346,6.77687,22
51.21938,6.75088,22
51.22141,6.78353,22
51.22097,6.7935,22
51.22097,6.7935,50
51.22097,6.7935,50
51.22372,6.794,7.4
51.22372,6.794,22
51.21401,6.77319,22
51.21833,6.78584,22
51.22032,6.79277,22
51.22032,6.79277,50
51.22032,6.79277,50
51.21865,6.76339,22
51.21865,6.76339,
51.20905,6.75607,22
51.20905,6.75607,11
51.20905,6.75607,
51.21491,6.75047,22
51.21563,6.76208,22
51.21563,6.76208,
51.22625,6.77801,22
51.22625,6.77801,11
51.22625,6.77801,
51.21939,6.75117,22
51.21321,6.73407,22
51.21321,6.73407,
51.21544,6.7837,11
51.22695,6.78335,22
51.22614,6.7874,22
51.22614,6.7874,
51.21436,6.76956,22
51.0858,6.57456,22
50.98335,6.51518,22
50.94373,6.58338,22
50.94373,6.58338,50
50.94373,6.58338,50
51.00762,6.55446,22
51.1332,6.6148,22
51.12548,6.7975,90
51.12548,6.7975,90
50.93721,6.77888,22
50.93721,6.77888,25
50.93721,6.77888,25
50.96875,6.7573,22
51.00251,6.56514,
51.08911,6.58628,22
51.13331,6.61447,22
51.12566,6.60206,90
51.12566,6.60206,90
51.09024,6.59321,22
50.96389,6.60833,22
50.95139,6.63333,22
51.1707,6.64906,50
51.1707,6.64906,43
51.1707,6.64906,50
51.00699,6.54992,22
51.08719,6.59441,22
51.00762,6.55446,22
50.93708,6.77944,22
50.93708,6.77944,25
50.93708,6.77944,25
51.08698,6.57801,22
51.09472,6.5817,11
50.93708,6.77944,22
50.93708,6.77944,25
50.93708,6.77944,25
50.96389,6.60833,22
51.16411,6.66716,90
51.16411,6.66716,22
51.0457,6.56424,22
51.08797,6.62005,22
50.94645,6.62324,11
50.93804,6.77098,22
50.9951,6.5754,22
50.9833,6.5155,22
50.99729,6.57899,22
51.16732,6.68518,22
50.93804,6.77098,22
51.08676,6.57863,22
51.08381,6.55324,22
51.16745,6.6852,22
51.16442,6.57864,22
50.99729,6.57899,22
50.95242,6.64661,22
51.11578,6.53968,7.4
51.11578,6.53968,11
50.94723,6.62047,22
50.94661,6.62533,22
50.93814,6.68671,22
51.16693,6.75821,22
50.95139,6.63333,22
50.95298,6.63454,22
51.08687,6.5946,22
51.11713,6.55748,22
51.09025,6.60419,22
51.08794,6.58814,22
50.99047,6.66773,22
51.11,6.74888,43
51.11,6.74888,50
51.11,6.74888,50
50.94373,6.58338,22
50.94373,6.58338,50
50.94373,6.58338,50
51.00654,6.5515,22
51.07947,6.60971,22
50.93667,6.77328,22
51.04528,6.5625,22
51.16731,6.68509,22
50.94661,6.62533,22
50.983,6.67068,22
51.08381,6.55324,22
51.1356,6.61303,22
50.95232,6.64431,22
50.95298,6.63454,22
50.99505,6.57616,22
50.94202,6.65174,90
50.94202,6.65174,50
50.99795,6.79851,22
50.99795,6.79851,
50.97826,6.56339,90
50.98695,6.57352,22
51.04583,6.56445,22
51.0872,6.59059,22
51.15441,6.57894,22
51.08909,6.587,22
51.00734,6.53865,22
51.13489,6.61753,22
50.95415,6.6417,22
51.00734,6.53865,22
51.09292,6.76449,2.8
51.09292,6.76449,22
51.00756,6.55774,22
51.09425,6.56617,22
50.93814,6.68671,22
51.10583,6.62426,22
51.08717,6.59052,22
50.95415,6.6417,22
51.09025,6.60419,22
51.08941,6.59073,22
51.16732,6.68518,22
51.00751,6.55806,22
51.03627,6.69828,22
51.08633,6.57506,22
50.983,6.67068,22
51.03363,6.91891,22
50.95426,6.9021,22
50.93941,6.94644,22
50.94246,6.88727,22
50.93951,6.81595,22
50.93969,6.94616,22
50.96187,6.83949,22
50.9395,6.94644,22
51.00276,6.87358,22
51.00276,6.87358,22
50.93995,6.94536,22
50.9909,6.81979,22
50.9909,6.81979,50
50.98,6.8474,22
50.98,6.8474,50
50.98,6.8474,50
50.94856,6.92787,22
50.94765,6.9118,22
50.93886,6.90781,11
50.97043,6.93103,22
50.93739,6.83506,22
50.96417,6.81705,11
50.94962,6.83982,22
50.94962,6.83982,
50.96079,6.93051,22
50.96079,6.93051,11
50.96079,6.93051,50
50.96079,6.93051,50
50.95607,6.93949,22
50.9565,6.89365,22
50.94465,6.88401,22
50.93975,6.93667,120
50.98668,6.94542,22
50.93744,6.83503,22
50.94621,6.94221,22
50.9933,6.82062,22
50.93929,6.94654,22
50.94399,6.9294,22
50.98966,6.89362,22
50.98265,6.88533,22
50.93515,6.94127,22
50.98996,6.89003,22
50.99869,6.93945,22
50.94202,6.89276,22
50.93847,6.90895,11
50.96035,6.93069,22
50.96035,6.93069,
50.94237,6.89309,22
50.98595,6.81485,11
51.01908,6.90241,22
51.03274,6.92047,22
51.02399,6.90343,7.4
51.02399,6.90343,7.4
51.02399,6.90343,50
51.02399,6.90343,50
50.93951,6.81595,22
50.96156,6.91556,22
50.93875,6.90726,22
50.99522,6.92547,22
50.93687,6.94655,22
50.94705,6.8477,22
50.94705,6.8477,25
50.94705,6.8477,25
50.94582,6.89466,11
50.95008,6.84507,22
51.03337,6.91947,22
50.95438,6.9033,22
50.9669,6.93794,22
50.95624,6.89118,22
50.95624,6.89118,
50.97583,6.8975,22
50.97583,6.8975,
50.93869,6.90685,22
51.02399,6.90343,22
51.02399,6.90343,90
51.02399,6.90343,22
51.02399,6.90343,50
50.94888,6.92777,22
50.97993,6.84744,22
50.97993,6.84744,50
50.97993,6.84744,50
50.93892,6.90612,22
50.93892,6.90612,
50.95362,6.93747,11
50.99487,6.80996,22
50.97401,6.94665,22
50.9395,6.94651,22
50.96047,6.91885,22
50.97788,6.92087,22
50.95451,6.90321,22
50.95726,6.91956,22
50.96991,6.87293,22
50.96991,6.87293,25
50.94244,6.89162,22
50.94779,6.90789,22
50.94779,6.90789,90
50.94779,6.90789,22
50.94779,6.90789,50
50.94218,6.89702,22
50.96031,6.90302,22
51.09375,6.90686,22
51.09343,6.81977,22
51.09343,6.81977,
51.09288,6.84067,2.8
51.09288,6.84067,22
51.15782,6.9379,22
51.15782,6.9379,25
51.15782,6.9379,25
51.16396,6.85171,22
51.16396,6.85171,
51.09322,6.94616,11
51.09322,6.94616,11
51.16655,6.92136,11
51.16731,6.9336,22
51.10386,6.88781,11
51.11625,6.91813,22
51.16385,6.85204,22
51.09829,6.90152,11
51.09829,6.90152,
51.10005,6.81735,22
51.10005,6.81735,
51.16917,6.93071,22
51.10305,6.9382,22
51.08929,6.81252,22
51.15277,6.8877,22
51.15277,6.8877,11
51.15277,6.8877,
51.16426,6.85258,22
51.16426,6.85258,
51.06131,6.82221,90
51.06131,6.82221,50
51.14959,6.94187,22
51.09375,6.81301,43
51.09375,6.81301,50
51.09375,6.81301,50
51.15792,6.93762,11
51.16227,6.90985,11
51.16227,6.90985,
51.1028,6.94574,22
51.09937,6.88935,22
51.09937,6.88935,50
51.13317,6.90648,11
51.1699,6.9362,11
51.09365,6.84406,43
51.09365,6.84406,50
51.09365,6.84406,50
51.14769,6.8927,50
51.09122,6.8801,22
51.08708,6.89011,43
51.08708,6.89011,50
51.08708,6.89011,50
51.16076,6.9441,7.4
51.16076,6.9441,50
51.16076,6.9441,50
51.09218,6.88844,22
51.09218,6.88844,22
51.16667,6.94061,22
51.16428,6.85269,22
51.16426,6.85258,22
51.16426,6.85258,3.7
51.10457,6.89675,22
51.17023,6.91724,22
51.17023,6.91724,
51.10305,6.9382,22
51.09464,6.81645,90
51.09464,6.81645,22
51.09292,6.83945,22
51.09292,6.83945,
51.16337,6.87901,
51.16337,6.87901,
51.16337,6.87901,50
51.12013,6.92415,25
51.16735,6.93339,22
51.12369,6.85153,22
51.12369,6.85153,
51.12131,6.9342,22
51.16272,6.94095,43
51.16272,6.94095,50
51.16272,6.94095,50
51.16396,6.85171,22
51.16396,6.85171,3.7
51.17077,6.85467,22
51.17077,6.85467,
51.09069,6.81304,22
51.15954,6.90777,11
51.15954,6.90777,3.7
51.16744,6.84921,22
51.16744,6.84921,
51.16979,6.93607,11
51.09336,6.83594,43
51.09336,6.83594,50
51.09336,6.83594,50
51.1296,6.9433,22
51.11655,6.91828,22
51.10254,6.94006,22
51.09219,6.88863,11
51.1685,6.88081,50
51.1685,6.88081,50
51.1685,6.88081,43
51.10304,6.93678,22
51.1699,6.87679,22
51.16091,6.94389,22
51.16091,6.94389,90
51.16091,6.94389,50
51.09979,6.81741,2.8
51.09979,6.81741,22
51.15326,7.06501,22
51.16836,6.95307,22
51.16836,6.95307,
51.14956,7.02031,22
51.16484,7.08013,22
51.06335,6.9555,22
51.16225,6.98962,22
51.16225,6.98963,22
51.16886,6.96804,22
51.16048,7.00121,22
51.17058,6.951,22
51.1579,6.96182,90
51.17109,7.08706,22
51.15079,7.01954,22
51.1348,6.99738,22
51.17108,7.08719,22
51.09156,6.95723,22
51.13478,6.97107,11
51.14972,7.01911,22
51.1575,6.96389,22
51.1575,6.96389,50
51.16731,6.94944,22
51.16249,7.00176,22
51.15782,6.96186,43
51.15782,6.96186,50
51.15782,6.96186,50
51.15748,6.9622,120
51.16465,7.08193,22
51.15747,6.96218,22
51.15747,6.96218,50
51.15747,6.96218,50
51.13752,7.011,22
51.11278,6.95306,22
51.16305,7.01781,22
51.16305,7.01781,50
51.06394,7.00266,22
51.15491,6.99227,22
51.12513,6.99343,22
51.05402,7.01764,43.6
51.05402,7.01764,50
51.14129,7.01422,22
51.06186,7.01551,22
51.09156,6.95657,22
51.16218,6.99745,22
51.06797,7.00112,22
51.1575,6.96389,90
51.05568,7.00546,25
51.05568,7.00546,11
51.15157,7.0626,22
51.06871,6.99779,22
51.06871,6.99779,22
51.17164,7.0769,22
51.11278,6.95306,22
51.15495,6.9846,22
51.11594,6.9673,22
51.11259,6.95331,22
51.03339,7.04627,22
50.9346,6.99757,22
51.02463,7.01523,50
51.02463,7.01523,43
51.02463,7.01523,50
50.96177,6.95455,11
50.93872,6.98424,22
50.93397,6.97761,22
50.97454,7.00218,22
51.0329,6.98729,22
50.97411,6.99078,22
50.98036,7.06866,11
50.97649,7.00392,22
50.98133,7.04472,22
50.97529,7.00692,22
50.95499,6.96625,22
50.94808,6.98556,22
50.94198,7.05046,43
50.94198,7.05046,50
50.94198,7.05046,50
50.93639,6.97762,22
50.93429,6.95534,22
50.94351,6.97314,22
50.93829,6.95772,22
50.94441,6.99022,11
50.97478,6.98686,22
50.9404,6.96902,22
50.94431,6.95284,22
50.94431,6.95284,11
50.98049,6.96886,50
50.98049,6.96886,43
50.98049,6.96886,50
50.97781,7.00131,22
50.93945,6.99232,22
50.97865,6.96838,22
50.96323,6.95419,22
50.96323,6.95419,
51.00537,6.95965,22
51.03572,6.9885,11
50.96356,7.05172,22
50.99904,7.04613,22
50.93742,6.97069,22
50.96245,6.95438,11
50.97534,7.0069,22
51.01512,6.98762,11
50.94186,6.97225,22
51.04538,7.00239,22
50.94281,6.98282,22
50.9372,6.9548,11
50.939,6.97753,22
50.94192,6.97094,22
50.96308,6.9553,22
50.93988,7.01729,22
50.94524,7.0757,22
51.01269,6.99161,11
51.01757,7.08017,22
51.01757,7.08017,25
51.01757,7.08017,25
51.03252,7.02955,22
50.94523,6.96137,22
50.98347,7.07184,22
50.94466,6.96153,11
51.04594,6.98555,22
50.96616,6.95364,11
51.01454,6.98698,11
50.95007,6.9921,22
50.96811,7.05798,22
50.93417,6.95484,22
50.95519,6.96626,22
50.97249,6.95057,22
50.95699,7.05003,22
50.95699,7.05003,11
51.00144,6.98034,22
50.98059,7.06861,11
50.96812,6.97513,22
50.94588,6.9892,11
50.94439,6.98799,11
50.96363,7.05167,22
50.95199,6.96179,22
50.93872,6.98424,22
51.00296,6.97503,22
50.97725,6.9604,22
50.94337,7.02608,22
50.97279,7.04938,22
50.93827,7.00554,22
50.95751,7.04883,22
50.93717,6.99171,90
50.93717,6.99171,50
50.93533,6.99662,22
50.93471,6.94724,22
50.95059,7.00088,22
50.96214,7.05147,22
50.97814,7.06925,22
51.03098,6.97936,22
51.03971,6.98723,22
51.02995,6.98916,22
51.02995,6.98916,
50.94351,6.97314,22
50.94351,6.97314,
51.04337,6.98638,22
50.97922,7.07229,22
50.94006,7.02639,22
51.04334,6.99184,43
51.04334,6.99184,22
51.04334,6.99184,22
51.04334,6.99184,50
51.04334,6.99184,50
51.22262,6.81311,22
51.27313,6.81082,22
51.19455,6.82404,22
51.222,6.812,22
51.29021,6.8045,90
51.29021,6.8045,22
51.29021,6.8045,50
51.19173,6.93655,120
51.19173,6.93655,120
51.18069,6.8553,11
51.23562,6.84045,22
51.23562,6.84045,
51.17493,6.91592,22
51.17493,6.91592,50
51.18296,6.83543,22
51.26376,6.81811,22
51.17541,6.92115,22
51.2637,6.81654,11
51.25633,6.80122,22
51.2148,6.81173,22
51.2148,6.81173,
51.22262,6.81311,22
51.22262,6.81311,11
51.22262,6.81311,
51.22195,6.818,22
51.22277,6.90798,22
51.19499,6.82285,11
51.23639,6.82333,22
51.17487,6.84488,11
51.17487,6.84488,3.7
51.22128,6.81763,22
51.2236,6.91639,22
51.26705,6.81728,22
51.2273,6.84226,11
51.22201,6.82064,50
51.22,6.81611,22
51.22128,6.81763,22
51.25633,6.80122,22
51.25633,6.80122,22
51.23579,6.86162,22
51.18493,6.82095,90
51.17692,6.91595,22
51.17692,6.91595,50
51.18103,6.85483,22
51.17585,6.8509,22
51.17585,6.8509,
51.22135,6.93188,22
51.1762,6.86768,22
51.1762,6.86768,11
51.1762,6.86768,
51.22,6.81611,22
51.20071,6.93992,22
51.28878,6.86432,25
51.28878,6.86432,11
51.28901,6.86419,22
51.28901,6.86419,25
51.28901,6.86419,25
51.22028,6.81806,22
51.17241,6.84148,22
51.17241,6.84148,
51.23472,6.82278,22
51.20641,6.80895,22
51.20641,6.80895,
51.2892,6.86269,22
51.2892,6.86269,25
51.2892,6.86269,25
51.23898,6.80156,22
51.27378,6.80794,25
51.17202,6.92041,22
51.1949,6.8228,22
51.1949,6.8228,3.7
51.21607,6.94412,22
51.17671,6.91582,25
51.17671,6.91582,11
51.17463,6.8442,11
51.17463,6.8442,
51.23896,6.80158,22
51.19426,6.81151,22
51.19426,6.81151,
51.21931,6.89631,22
51.1749,6.84505,22
51.20008,6.91346,22
51.17998,6.83499,22
51.22056,6.82025,22
51.22056,6.82025,
51.26046,6.82061,22
51.17555,6.83939,22
51.17555,6.83939,
51.22632,6.92163,22
51.22632,6.92163,50
51.22632,6.92163,3.7
51.22632,6.92163,43
51.22632,6.92163,50
51.22506,6.8575,22
51.29898,6.85316,22
51.40722,6.87,22
51.40216,6.86962,22
51.40216,6.86962,90
51.40216,6.86962,50
51.37896,6.94031,22
51.30212,6.84612,22
51.29696,6.84825,22
51.29685,6.82951,22
51.35349,6.85629,11
51.33193,6.83749,22
51.29904,6.85331,22
51.29699,6.84832,22
51.3803,6.93657,90
51.37969,6.93896,11
51.36315,6.94026,22
51.29793,6.8292,22
51.40836,6.84005,11
51.40234,6.8694,7.4
51.40234,6.8694,50
51.40234,6.8694,50
51.33715,6.82674,22
51.40213,6.87888,22
51.40213,6.87888,50
51.32618,6.89152,22
51.32618,6.89152,50
51.32618,6.89152,50
51.3571,6.93873,22
51.33192,6.92294,22
51.29853,6.84085,22
51.35454,6.9386,22
51.3586,6.93421,22
51.29447,6.87541,22
51.34784,6.83583,22
51.40578,6.8737,22
51.3934,6.87527,22
51.35818,6.93272,11
51.39284,6.87397,22
51.4074,6.87047,22
51.36453,6.93857,22
51.32616,6.89147,43
51.32616,6.89147,50
51.32616,6.89147,50
51.35454,6.9386,22
51.36466,6.93847,22
51.29697,6.84805,22
51.3133,6.83045,22
51.29911,6.85315,22
51.39304,6.87397,22
51.407,6.93902,22
51.29432,6.87553,22
51.29623,6.86498,22
51.29754,6.83647,22
51.4074,6.87047,22
51.29793,6.8292,22
51.40313,6.86058,11
51.3571,6.93873,22
51.40722,6.87,22
51.40836,6.84005,22
51.33248,7.04645,22
51.33605,7.05031,22
51.37481,7.01582,22
51.34685,7.06241,22
51.32848,7.03576,22
51.34905,7.02508,22
51.4026,7.06855,22
51.39133,7.08615,22
51.314,7.06766,22
51.3609,6.94689,11
51.3609,6.94689,
51.33141,7.01671,22
51.33141,7.01671,50
51.33141,7.01671,50
51.40531,7.0639,22
51.3502,7.01157,22
